video_stem,frame_idx,centroid_x,centroid_y,lv_area_pixels,image_width,image_height
0X4FCDB057B0CDE7DF,46,64.10854206807964,52.2305716120745,1557.0,112,112
0X4FCDB057B0CDE7DF,63,60.097318768619665,51.34558093346574,1007.0,112,112
0X4FCE535BE53FAB25,102,55.64021887824897,51.895348837209305,1462.0,112,112
0X4FCE535BE53FAB25,122,53.845956354300384,47.87034659820282,779.0,112,112
0X4FDA647A573CBE00,88,64.75535366645036,52.01687216093446,1541.0,112,112
0X4FDA647A573CBE00,102,63.49433106575964,48.6281179138322,882.0,112,112
0X4FDFAA192A4C1A34,42,64.14355231143553,46.356853203568534,1233.0,112,112
0X4FDFAA192A4C1A34,56,61.90635838150289,46.19653179190752,865.0,112,112
0X4FE2CBC9422F019B,123,55.905660377358494,59.089345172031074,1802.0,112,112
0X4FE2CBC9422F019B,146,57.03006872852234,58.9458762886598,1164.0,112,112
0X4FEC9915044DD151,1,55.85482416591524,47.24616771866546,1109.0,112,112
0X4FEC9915044DD151,14,57.16770963704631,42.120150187734666,799.0,112,112
0X4FF3346B3C8EC3AB,43,68.18045705279748,57.54767533490938,1269.0,112,112
0X4FF3346B3C8EC3AB,58,65.12752525252525,56.41919191919192,792.0,112,112
0X4FFC94D07CF61F1D,77,65.0899922420481,40.54771140418929,1289.0,112,112
0X4FFC94D07CF61F1D,99,61.05956678700361,39.228339350180505,1108.0,112,112
0X500329C3351ED572,65,61.22102102102102,70.51531531531532,1665.0,112,112
0X500329C3351ED572,101,62.02265705458291,66.38414006179197,971.0,112,112
0X500FC4E8716B0A8F,63,54.54462242562929,49.79862700228833,874.0,112,112
0X500FC4E8716B0A8F,97,55.68106617647059,50.671875,1088.0,112,112
0X50123D34D2500DE7,49,74.53709327548808,63.22776572668113,2305.0,112,112
0X50123D34D2500DE7,68,69.67219917012449,54.65678719620628,1687.0,112,112
0X50138BF24E34070,75,58.78636959370904,44.86500655307995,763.0,112,112
0X50138BF24E34070,87,53.83219954648526,45.10884353741496,441.0,112,112
0X501B99B68693CCE1,65,59.20653540008379,61.611227482195225,2387.0,112,112
0X501B99B68693CCE1,82,58.802962962962965,56.33777777777778,1350.0,112,112
0X50249BC3755317E9,60,68.12954395241242,50.205551883674815,1513.0,112,112
0X50249BC3755317E9,78,64.98444790046656,46.686625194401245,1286.0,112,112
0X50273065E4D6B4ED,94,61.391924959216965,63.07096247960848,2452.0,112,112
0X50273065E4D6B4ED,103,60.83956386292835,72.72819314641744,1284.0,112,112
0X502AEA12E5BBB9D2,87,69.51783517835179,58.948954489544896,1626.0,112,112
0X502AEA12E5BBB9D2,110,67.47298787210585,61.36934950385888,907.0,112,112
0X5031E6955F4365B4,110,62.842424242424244,64.44941724941725,2145.0,112,112
0X5031E6955F4365B4,130,56.94276875483372,59.46481051817479,1293.0,112,112
0X503525FC85147E0C,67,60.40307101727447,52.99136276391555,1042.0,112,112
0X503525FC85147E0C,80,59.774526678141136,51.99139414802065,581.0,112,112
0X503BD718C4BF61C3,47,68.2988047808765,53.53718459495352,1506.0,112,112
0X503BD718C4BF61C3,66,64.12192118226601,50.23891625615764,812.0,112,112
0X50427F902D83EA24,87,61.583143507972665,57.229309035687166,1317.0,112,112
0X50427F902D83EA24,104,60.452665941240475,56.3177366702938,919.0,112,112
0X5042C6AB36212224,69,71.60068699012452,68.04121940747102,2329.0,112,112
0X5042C6AB36212224,89,67.50174013921114,66.51740139211137,1724.0,112,112
0X505828C7FAF08FAF,37,64.22731614135625,54.66189111747851,1047.0,112,112
0X505828C7FAF08FAF,56,61.80823863636363,53.18039772727273,704.0,112,112
0X5069F73ECE751F8B,40,64.66871584699453,43.2042349726776,1464.0,112,112
0X5069F73ECE751F8B,60,61.18701550387597,43.23934108527132,1032.0,112,112
0X506A4B034D096FD7,103,63.92793411118737,47.90185312285518,1457.0,112,112
0X506A4B034D096FD7,118,57.76355140186916,47.23271028037383,1070.0,112,112
0X506EEAD6511D811C,51,58.221613155833985,49.28817541111981,1277.0,112,112
0X506EEAD6511D811C,62,59.52297297297297,49.48513513513514,740.0,112,112
0X5070727F1ECC8DD4,54,62.60755336617406,44.72660098522167,1218.0,112,112
0X5070727F1ECC8DD4,67,60.416777629826896,42.51664447403462,751.0,112,112
0X50718C14D74E7486,110,68.13529411764706,56.95294117647059,1870.0,112,112
0X50718C14D74E7486,125,64.75042301184433,58.20558375634518,1182.0,112,112
0X5071B146A249B859,38,58.361073825503354,45.90469798657718,1490.0,112,112
0X5071B146A249B859,54,54.26293706293706,42.07692307692308,715.0,112,112
0X507257F3C2959527,37,57.47235494880546,47.44641638225256,1465.0,112,112
0X507257F3C2959527,50,56.310679611650485,44.81984897518878,927.0,112,112
0X5077E67FD3C011C,43,63.2001404494382,56.325842696629216,1424.0,112,112
0X5077E67FD3C011C,61,63.56132596685083,53.203314917127074,905.0,112,112
0X507C7C082EA6B68F,87,61.09624145785877,56.0,1756.0,112,112
0X507C7C082EA6B68F,106,59.38140747176369,54.601216333622936,1151.0,112,112
0X50807FBC49B44ED4,43,62.72079418542812,66.06966849849317,5641.0,112,112
0X50807FBC49B44ED4,58,62.685347343841215,69.3225335668418,3426.0,112,112
0X5083D1646DF2023E,37,46.05818463925524,50.38324282389449,1289.0,112,112
0X5083D1646DF2023E,65,44.69398907103825,48.771857923497265,732.0,112,112
0X50843AB0C28327D4,101,60.67894239848914,38.10198300283286,1059.0,112,112
0X50843AB0C28327D4,112,59.53311793214863,41.718901453958,619.0,112,112
0X508601D38C7D0090,5,61.412526997840175,44.816414686825055,1389.0,112,112
0X508601D38C7D0090,16,63.1875,44.12264150943396,848.0,112,112
0X5089EB6EC06D2181,85,55.03677447939743,60.99645547186531,2257.0,112,112
0X5089EB6EC06D2181,106,56.86363636363637,60.646191646191646,1628.0,112,112
0X508FD6CD0EA0699D,71,63.787175989085945,53.74761255115962,1466.0,112,112
0X508FD6CD0EA0699D,89,62.94167450611477,53.21448730009407,1063.0,112,112
0X508FE72264BBC1D2,81,65.90672268907564,46.61260504201681,1190.0,112,112
0X508FE72264BBC1D2,98,63.812417437252314,44.20343461030383,757.0,112,112
0X5090FDBDC644DDBB,74,65.5478761699064,40.16846652267819,1389.0,112,112
0X5090FDBDC644DDBB,93,64.0012853470437,41.45244215938303,778.0,112,112
0X50915122F649829D,84,60.07562076749436,53.207110609480814,1772.0,112,112
0X50915122F649829D,98,59.539603960396036,52.1970297029703,1010.0,112,112
0X50974B4CA53CDE5A,60,56.72948073701843,51.59715242881072,1194.0,112,112
0X50974B4CA53CDE5A,77,53.482587064676615,48.24626865671642,804.0,112,112
0X5098726A21007991,139,64.24975124378109,36.55323383084577,1005.0,112,112
0X5098726A21007991,166,63.28048780487805,38.25474254742547,738.0,112,112
0X509943F2C5C692C1,46,63.21546961325967,47.66988950276243,1448.0,112,112
0X509943F2C5C692C1,60,62.55467720685112,49.44664031620553,759.0,112,112
0X509B4E8F6B3C73F7,49,58.77315296566077,47.939646201873046,961.0,112,112
0X509B4E8F6B3C73F7,65,57.48728813559322,45.6680790960452,708.0,112,112
0X509C9EE624629703,37,61.44406196213425,45.438898450946645,1162.0,112,112
0X509C9EE624629703,52,58.43895747599451,45.17283950617284,729.0,112,112
0X50A01D7C0D1E0E45,49,65.51286307053942,49.06804979253112,1205.0,112,112
0X50A01D7C0D1E0E45,70,64.30781010719755,48.82695252679939,653.0,112,112
0X50A161F5290B4A01,75,61.63672814755413,40.26222935044106,1247.0,112,112
0X50A161F5290B4A01,86,60.33466933867736,40.4939879759519,998.0,112,112
0X50A22335DC1C7A37,39,60.027303754266214,52.51706484641638,1172.0,112,112
0X50A22335DC1C7A37,52,56.26526717557252,50.26908396946565,524.0,112,112
0X50AA85E1108DD28D,153,64.43097407147863,45.88927820602663,1427.0,112,112
0X50AA85E1108DD28D,168,66.5093399750934,46.23287671232877,803.0,112,112
0X50AB04A900534867,99,66.29711884753901,70.36194477791116,1666.0,112,112
0X50AB04A900534867,114,66.53272910372608,69.56092648539779,993.0,112,112
0X50ADAC3EEB4348E3,45,63.381909547738694,47.6137832017229,1393.0,112,112
0X50ADAC3EEB4348E3,63,61.1267252195734,44.62986198243413,797.0,112,112
0X50AF86577B0E0C0,3,59.476843910806174,44.22984562607204,1166.0,112,112
0X50AF86577B0E0C0,17,57.98025666337611,42.8390918065153,1013.0,112,112
0X50B19C247881BBAD,63,64.13700384122919,49.29449423815621,781.0,112,112
0X50B19C247881BBAD,85,62.002481389578165,47.265508684863526,403.0,112,112
0X50B2490FF86A89ED,65,61.64082374318595,54.901877649909146,1651.0,112,112
0X50B2490FF86A89ED,83,61.60592459605027,53.62208258527828,1114.0,112,112
0X50B4E37239529E65,67,59.80801850424056,55.15188897455667,1297.0,112,112
0X50B4E37239529E65,81,58.87943262411348,51.93617021276596,846.0,112,112
0X50C66E404592BE7,52,59.90795781399808,59.93863854266539,1043.0,112,112
0X50C66E404592BE7,67,60.13015873015873,60.99682539682539,630.0,112,112
0X50D4A9CD65B07152,148,70.59851049424509,53.4482058226134,1477.0,112,112
0X50D4A9CD65B07152,161,66.9981308411215,50.86822429906542,1070.0,112,112
0X50D89DBCD571E45A,77,58.790031813361615,62.86214209968187,1886.0,112,112
0X50D89DBCD571E45A,93,54.279439252336445,62.52242990654206,1070.0,112,112
0X50D9093629F3BA7B,54,65.24800531914893,45.3623670212766,1504.0,112,112
0X50D9093629F3BA7B,71,61.940795559666974,43.54486586493987,1081.0,112,112
0X50DA3CD732256F5C,38,62.76933895921238,46.32067510548523,711.0,112,112
0X50DA3CD732256F5C,53,62.31103074141049,45.93128390596745,553.0,112,112
0X50DCD68550B88271,46,61.8625,52.87569444444444,1440.0,112,112
0X50DCD68550B88271,63,60.90649942987457,52.22462941847206,877.0,112,112
0X50E1A609EDB71DDE,88,54.40096327513546,48.06261288380494,1661.0,112,112
0X50E1A609EDB71DDE,102,52.99825174825175,48.05681818181818,1144.0,112,112
0X50EFCFC1C29B956D,38,74.01080432172868,52.965186074429774,833.0,112,112
0X50EFCFC1C29B956D,52,73.07749077490774,50.0239852398524,542.0,112,112
0X50EFE29884414EC2,139,57.35838926174497,57.64093959731544,1490.0,112,112
0X50EFE29884414EC2,157,54.818825910931174,52.743927125506076,988.0,112,112
0X50F1A619EA4634A1,39,65.33631618195376,45.32289336316182,1341.0,112,112
0X50F1A619EA4634A1,57,63.1028901734104,42.07745664739885,865.0,112,112
0X50F2DBBCDE495383,80,68.61024844720497,51.52872670807454,1288.0,112,112
0X50F2DBBCDE495383,95,59.50262467191601,52.25196850393701,762.0,112,112
0X50F561E08B87FD73,43,56.88534482758621,43.727586206896554,1160.0,112,112
0X50F561E08B87FD73,53,55.85,42.70757575757576,660.0,112,112
0X50F967F1598F990,88,60.44704264099037,49.125171939477305,1454.0,112,112
0X50F967F1598F990,106,59.49525452976704,46.39948231233822,1159.0,112,112
0X50F9F19FB81D504C,46,55.63490725126476,47.18212478920742,1186.0,112,112
0X50F9F19FB81D504C,59,51.40523882896764,45.37442218798151,649.0,112,112
0X5100C0F7F0AF1B58,0,59.98053691275168,54.111409395973155,1490.0,112,112
0X5100C0F7F0AF1B58,17,57.80175658720201,50.922208281053955,797.0,112,112
0X510159059AAA7201,85,61.742115027829314,52.45083487940631,1617.0,112,112
0X510159059AAA7201,99,57.15977742448331,51.748012718600954,1258.0,112,112
0X5107F84375998635,51,64.43530291697832,51.54749439042633,1337.0,112,112
0X5107F84375998635,69,62.62684729064039,48.73891625615764,812.0,112,112
0X51097AF8AA3331ED,1,69.01651842439644,34.513341804320206,787.0,112,112
0X51097AF8AA3331ED,17,70.10265486725663,34.12920353982301,565.0,112,112
0X510CBB5CB06F937B,213,60.7609649122807,48.296052631578945,912.0,112,112
0X510CBB5CB06F937B,221,57.138279932546375,45.36424957841484,593.0,112,112
0X510DF8DD83561A78,40,64.36391437308869,61.13073394495413,1308.0,112,112
0X510DF8DD83561A78,54,63.710126582278484,58.1620253164557,790.0,112,112
0X510F6BFB4FBA32E,51,65.19860847564833,43.90955091714105,1581.0,112,112
0X510F6BFB4FBA32E,70,64.83333333333333,43.18108108108108,1110.0,112,112
0X510FF9F679F312C2,41,61.881545500762584,66.21911540416879,1967.0,112,112
0X510FF9F679F312C2,57,58.32917705735661,64.23025768911056,1203.0,112,112
0X51150E423F255843,97,63.03478260869565,44.18478260869565,1380.0,112,112
0X51150E423F255843,117,59.063876651982376,42.56718061674009,908.0,112,112
0X5115DAC6AB92DF56,54,68.15398886827458,55.74149659863946,1617.0,112,112
0X5115DAC6AB92DF56,75,69.81090100111234,54.99110122358176,899.0,112,112
0X511728C63B70B4B1,104,58.2627695800227,52.870601589103295,1762.0,112,112
0X511728C63B70B4B1,121,61.48750946252839,50.5109765329296,1321.0,112,112
0X5118B4340358A520,2,63.885881492318944,52.163862472567665,1367.0,112,112
0X5118B4340358A520,23,63.52754982415006,48.21336459554514,853.0,112,112
0X511C9798FB92301C,32,59.686503719447394,46.39107332624867,1882.0,112,112
0X511C9798FB92301C,60,54.9198275862069,48.110344827586204,1160.0,112,112
0X511D25AE9C39685C,36,51.42668863261944,46.09225700164745,607.0,112,112
0X511D25AE9C39685C,49,46.778688524590166,44.13934426229508,366.0,112,112
0X5121D9B6B28A9A0D,244,58.15371329879102,51.993955094991364,1158.0,112,112
0X5121D9B6B28A9A0D,269,56.250716332378225,49.42550143266476,698.0,112,112
0X512232C545DBCE9F,97,59.28316610925307,52.78929765886288,897.0,112,112
0X512232C545DBCE9F,108,56.831546707503826,51.439509954058195,653.0,112,112
0X5122FEA094776B90,40,61.97127937336815,49.69582245430809,1532.0,112,112
0X5122FEA094776B90,60,59.69188337273444,48.48778565799842,1269.0,112,112
0X5125B39CB59E5FBE,35,49.57075152335816,54.77725118483412,1477.0,112,112
0X5125B39CB59E5FBE,52,51.274043433298864,52.89658738366081,967.0,112,112
0X5126AE3A3650D66B,72,58.42449969678593,60.115827774408736,1649.0,112,112
0X5126AE3A3650D66B,85,60.22927241962775,55.129441624365484,1182.0,112,112
0X51276E90BFD4E4C0,97,61.51132686084142,43.18770226537217,927.0,112,112
0X51276E90BFD4E4C0,119,61.33469387755102,44.23673469387755,490.0,112,112
0X512845940E60D485,131,70.64604541895066,63.34534064212999,2554.0,112,112
0X512845940E60D485,151,66.71861471861472,58.71645021645022,1386.0,112,112
0X512A035A01A6C549,83,59.1639185257032,51.16294859359845,1031.0,112,112
0X512A035A01A6C549,96,58.420608108108105,49.457770270270274,592.0,112,112
0X512A516AACF78DAB,43,69.32292317301686,59.41911305434104,1601.0,112,112
0X512A516AACF78DAB,62,65.36091003102378,61.01758014477766,967.0,112,112
0X512A75F626846DD1,55,53.2968152866242,56.84076433121019,785.0,112,112
0X512A75F626846DD1,73,53.12351543942993,57.1686460807601,421.0,112,112
0X51327FBFD448A550,42,64.23122362869198,49.03291139240506,1185.0,112,112
0X51327FBFD448A550,61,62.326298701298704,46.59090909090909,616.0,112,112
0X513338EB70290591,86,60.702962369895914,39.073658927141715,1249.0,112,112
0X513338EB70290591,102,58.46407766990291,38.34077669902913,1030.0,112,112
0X513547F80FE92CA6,75,61.178030303030305,51.64545454545455,1320.0,112,112
0X513547F80FE92CA6,94,56.16783216783217,48.36829836829837,858.0,112,112
0X5135B2283BB69AF3,2,63.83944243675787,59.51781104801239,1937.0,112,112
0X5135B2283BB69AF3,19,60.92307692307692,56.99352226720648,1235.0,112,112
0X51387CAC8388DCAC,102,55.62989130434783,62.03369565217391,1840.0,112,112
0X51387CAC8388DCAC,116,52.73364485981308,57.98878504672897,1070.0,112,112
0X513B9DFACA291153,107,57.906824925816025,57.657566765578636,1685.0,112,112
0X513B9DFACA291153,125,56.964381121994656,58.764915405164736,1123.0,112,112
0X513CB49F4AFD54BB,112,70.61755952380952,46.203125,1344.0,112,112
0X513CB49F4AFD54BB,127,67.81173260572987,45.97680763983629,733.0,112,112
0X51472543858384F2,46,65.51915240423799,53.72371638141809,1227.0,112,112
0X51472543858384F2,62,66.37184115523466,53.191335740072205,831.0,112,112
0X514AE6D7248D0A2A,63,47.40497335701598,48.855535820011845,1689.0,112,112
0X514AE6D7248D0A2A,80,45.72509960159363,47.2101593625498,1004.0,112,112
0X514E30A308ED7C61,155,62.8203125,57.85364583333333,1920.0,112,112
0X514E30A308ED7C61,176,61.548337200309355,54.57927300850735,1293.0,112,112
0X51533857C7611936,62,64.23854748603353,63.11675977653631,1790.0,112,112
0X51533857C7611936,83,59.066736183524505,59.47653806047967,959.0,112,112
0X5153747D26CD85F4,129,59.44377682403434,43.22832618025751,1165.0,112,112
0X5153747D26CD85F4,147,56.56702412868633,43.03753351206434,746.0,112,112
0X51556AE74D21038E,123,68.59073724007561,52.03213610586011,1058.0,112,112
0X51556AE74D21038E,142,67.64835164835165,50.3469387755102,637.0,112,112
0X51574834DE0DBDA,104,65.07988587731812,64.19923918212078,2103.0,112,112
0X51574834DE0DBDA,123,66.82339449541284,60.782874617737,1308.0,112,112
0X515B00307A98E6F9,124,61.592154420921545,48.932129514321296,1606.0,112,112
0X515B00307A98E6F9,138,61.0897212543554,46.54355400696864,1148.0,112,112
0X515B3FC559BDA78C,63,58.020108695652176,62.169021739130436,1840.0,112,112
0X515B3FC559BDA78C,78,55.4671052631579,59.53947368421053,912.0,112,112
0X515B9D79337A52A8,28,54.162936436884515,47.15398388540734,1117.0,112,112
0X515B9D79337A52A8,43,56.6828125,47.9765625,640.0,112,112
0X515BE303CDEBF73D,67,60.740252897787144,61.093256059009484,1898.0,112,112
0X515BE303CDEBF73D,94,56.787214611872145,62.26118721461187,1095.0,112,112
0X515FB01ECBD93661,97,58.70102214650767,46.46848381601363,1174.0,112,112
0X515FB01ECBD93661,112,58.18014184397163,44.58723404255319,705.0,112,112
0X5169B30FBF1908B0,114,55.66270783847981,52.82185273159145,1263.0,112,112
0X5169B30FBF1908B0,128,54.80487804878049,50.953929539295395,738.0,112,112
0X516A825179C202F9,46,58.764462809917354,60.28719008264463,1452.0,112,112
0X516A825179C202F9,67,56.92177589852008,56.079281183932345,946.0,112,112
0X517063CA3BDBF3DA,52,58.55339233038348,49.47374631268437,1695.0,112,112
0X517063CA3BDBF3DA,75,56.89862804878049,47.58917682926829,1312.0,112,112
0X5171ECAA55C8BBA,0,67.54813477737666,63.90342960288809,3324.0,112,112
0X5171ECAA55C8BBA,19,65.80475932936723,61.31584640346133,1849.0,112,112
0X5175AED2558B83E6,66,61.186366479049404,52.86741713570982,1599.0,112,112
0X5175AED2558B83E6,92,61.213704994192796,49.09756097560975,861.0,112,112
0X517B9EA7B3FBEE17,72,58.27617602427921,48.2154779969651,659.0,112,112
0X517B9EA7B3FBEE17,81,55.08048780487805,47.66341463414634,410.0,112,112
0X517DACB0D4E4274,89,68.09510618651893,38.8938134810711,1083.0,112,112
0X517DACB0D4E4274,102,64.73163418290855,39.1784107946027,667.0,112,112
0X517DB959DDA30D1F,122,60.76,50.55728813559322,1475.0,112,112
0X517DB959DDA30D1F,138,60.81959378733572,49.84348864994026,837.0,112,112
0X518BC58DF231D061,64,55.90576496674058,54.950110864745014,2706.0,112,112
0X518BC58DF231D061,80,58.90027591643673,53.101300748916046,2537.0,112,112
0X5191570E6D6CCBC6,48,64.39388489208633,53.506294964028775,1112.0,112,112
0X5191570E6D6CCBC6,70,63.50253807106599,49.776649746192895,788.0,112,112
0X5193979B5CD463D0,101,64.46597871654305,56.582715253144144,3101.0,112,112
0X5193979B5CD463D0,120,62.87235142118863,58.11524547803617,1935.0,112,112
0X519483F9EFA0B20E,31,69.79979811574697,70.09959623149395,2972.0,112,112
0X519483F9EFA0B20E,53,65.49683210137276,65.00422386483632,1894.0,112,112
0X51A155A49796F621,97,59.51745152354571,47.34515235457064,1805.0,112,112
0X51A155A49796F621,113,58.9320197044335,45.96650246305419,1015.0,112,112
0X51A72288BC365D50,75,60.9059829059829,51.5034188034188,1170.0,112,112
0X51A72288BC365D50,99,58.43053435114504,49.06259541984733,655.0,112,112
0X51A7D5E3CC58EB01,73,61.649367930805056,54.36460412508317,1503.0,112,112
0X51A7D5E3CC58EB01,86,55.84795321637427,52.22222222222222,855.0,112,112
0X51AB3FD231602B33,73,54.71031286210892,61.01911935110081,1726.0,112,112
0X51AB3FD231602B33,103,54.88854489164087,56.280701754385966,969.0,112,112
0X51AF557A09FB40DA,130,61.88744394618834,47.60358744394619,2230.0,112,112
0X51AF557A09FB40DA,144,58.55889939810834,48.51762682717111,1163.0,112,112
0X51B29B65CD38C69E,1,57.989830508474576,60.88361581920904,885.0,112,112
0X51B29B65CD38C69E,15,56.488929889298895,57.17343173431734,542.0,112,112
0X51B5B37B6F4A8CA8,122,59.62615101289134,60.14825046040516,1086.0,112,112
0X51B5B37B6F4A8CA8,145,53.11144130757801,60.68647845468053,673.0,112,112
0X51B8DEE8747AFD9F,113,60.77224642190417,63.157747355320474,3214.0,112,112
0X51B8DEE8747AFD9F,130,61.538984824699114,61.08686551543694,1911.0,112,112
0X51BA813A5E8A6986,115,58.35889175257732,49.753865979381445,1552.0,112,112
0X51BA813A5E8A6986,134,57.42295345104334,47.77367576243981,1246.0,112,112
0X51BB2250DB2403D5,99,52.78404099560761,60.55710102489019,1366.0,112,112
0X51BB2250DB2403D5,117,55.4819512195122,58.66341463414634,1025.0,112,112
0X51C04B6508D13507,49,54.60437032777458,53.60839562967222,1739.0,112,112
0X51C04B6508D13507,75,53.854315122723676,50.639746634996044,1263.0,112,112
0X51C33D62976C86E7,31,61.87428571428571,46.139047619047616,1050.0,112,112
0X51C33D62976C86E7,44,60.440809968847354,44.465732087227416,642.0,112,112
0X51C7B722CB637F8,98,55.949401523395,62.843307943416754,1838.0,112,112
0X51C7B722CB637F8,116,56.36750483558994,63.24854932301741,1034.0,112,112
0X51C9BBFB660CF100,67,61.351676698194325,69.07050730868444,2326.0,112,112
0X51C9BBFB660CF100,85,58.056163384390956,63.266958424507656,1371.0,112,112
0X51D2CBF603A4689D,47,56.13895694784739,62.31781589079454,2857.0,112,112
0X51D2CBF603A4689D,64,56.790426152948044,61.741389375364854,1713.0,112,112
0X51D385BFAEB40339,73,62.74625801853172,45.863863150392014,1403.0,112,112
0X51D385BFAEB40339,89,61.24142661179698,41.934156378600825,729.0,112,112
0X51D66652BDB24941,32,62.49477871705619,48.15564395822974,2011.0,112,112
0X51D66652BDB24941,56,58.98724954462659,47.51791135397693,1647.0,112,112
0X51D8A66B24FD69CA,57,64.40042075736325,51.62903225806452,1426.0,112,112
0X51D8A66B24FD69CA,70,64.68310598111228,49.41448058761805,953.0,112,112
0X51DBEF15E61B4374,28,57.95617529880478,45.91075697211156,1255.0,112,112
0X51DBEF15E61B4374,43,56.604838709677416,46.19153225806452,992.0,112,112
0X51DC2AFCF509252E,38,57.57729805013928,58.47075208913649,1436.0,112,112
0X51DC2AFCF509252E,53,55.05717151454363,56.690070210631895,997.0,112,112
0X51DD9336133AA9A3,56,65.67153284671532,45.80917622523462,959.0,112,112
0X51DD9336133AA9A3,74,64.22163120567376,45.12765957446808,564.0,112,112
0X51DEA404C6DAE247,50,61.996036988110966,58.564729194187585,1514.0,112,112
0X51DEA404C6DAE247,59,59.76650246305419,59.576354679802954,1015.0,112,112
0X51DF5916C8A5E638,48,65.05477784540474,47.65733414485697,1643.0,112,112
0X51DF5916C8A5E638,61,66.92208774583963,44.562027231467475,1322.0,112,112
0X51E57CEE1EFF9453,47,61.091573516766985,55.03310404127257,2326.0,112,112
0X51E57CEE1EFF9453,66,59.74334470989761,54.153583617747444,1465.0,112,112
0X51E6A6EC8684036C,114,64.66446062210457,46.80476505625413,1511.0,112,112
0X51E6A6EC8684036C,131,62.34487021013597,45.132262051915944,809.0,112,112
0X51EBAEFBADEB15E9,86,60.2979870596693,65.6351545650611,2782.0,112,112
0X51EBAEFBADEB15E9,103,57.45329128892393,63.55419787150177,2537.0,112,112
0X51EDA76C5B32BFB6,3,61.89712918660287,41.81658692185008,1254.0,112,112
0X51EDA76C5B32BFB6,21,62.54276985743381,40.145621181262726,982.0,112,112
0X51EEF0AF4CF6A039,49,64.47546259050684,52.799678197908285,1243.0,112,112
0X51EEF0AF4CF6A039,70,64.14301075268817,49.81182795698925,930.0,112,112
0X51F0878231E80676,67,64.5911111111111,53.22222222222222,1125.0,112,112
0X51F0878231E80676,77,60.49768875192604,52.36363636363637,649.0,112,112
0X51F276725BEE4BF9,0,54.93553008595988,62.58500477554919,2094.0,112,112
0X51F276725BEE4BF9,19,56.76998491704374,63.16742081447964,1326.0,112,112
0X51F3A05DB9647C01,108,54.94137131500497,65.6631334879099,3019.0,112,112
0X51F3A05DB9647C01,142,51.72637707120466,66.50694133452754,2233.0,112,112
0X51FD3D57BA8323F2,50,65.9624060150376,49.051264524948735,1463.0,112,112
0X51FD3D57BA8323F2,67,63.82709251101321,48.09471365638767,908.0,112,112
0X51FE69873DAD3A42,30,66.70173913043479,47.08695652173913,1150.0,112,112
0X51FE69873DAD3A42,40,63.691489361702125,46.491134751773046,564.0,112,112
0X51FF8C85CC1C6EC7,36,60.92210857592447,47.01652242328875,1271.0,112,112
0X51FF8C85CC1C6EC7,52,59.20441988950276,46.466850828729285,724.0,112,112
0X52014FFC1A469302,52,63.45286885245902,40.2530737704918,976.0,112,112
0X52014FFC1A469302,66,59.04468412942989,39.56394453004623,649.0,112,112
0X520169BA78B3FD6A,65,48.184615384615384,57.0974358974359,975.0,112,112
0X520169BA78B3FD6A,81,48.07165605095541,57.48726114649681,628.0,112,112
0X520285C7C42A3A71,44,64.47492401215806,54.26823708206687,1316.0,112,112
0X520285C7C42A3A71,57,62.238393977415306,51.922208281053955,797.0,112,112
0X5203FF5095E5A01,0,61.05094494658997,55.922760887428105,1217.0,112,112
0X5203FF5095E5A01,19,59.50397877984085,53.38328912466844,754.0,112,112
0X5204CC14B02919D5,97,66.49873176918199,55.337666455294865,3154.0,112,112
0X5204CC14B02919D5,126,63.95482431678751,52.866146123814836,1793.0,112,112
0X52060B6BF382C4B4,54,66.57964135021098,42.91402953586498,1896.0,112,112
0X52060B6BF382C4B4,71,65.69342359767892,44.4468085106383,1034.0,112,112
0X5206D35DE3795342,90,61.723263506063944,48.33517089305403,1814.0,112,112
0X5206D35DE3795342,107,60.19688109161793,47.07927225471085,1539.0,112,112
0X5206F9D88064AFE8,90,60.48572577402493,63.77683956574186,2487.0,112,112
0X5206F9D88064AFE8,106,57.37525218560861,62.846671149966376,1487.0,112,112
0X5208E6FA65C27BC5,101,58.32806324110672,42.24407114624506,1012.0,112,112
0X5208E6FA65C27BC5,119,57.97402597402598,43.04220779220779,616.0,112,112
0X5210A2AE344C6131,39,60.033866415804326,55.27187206020696,1063.0,112,112
0X5210A2AE344C6131,54,57.358024691358025,56.964506172839506,648.0,112,112
0X5216E8EAC6638EC5,94,64.86712095400341,47.71607041453719,1761.0,112,112
0X5216E8EAC6638EC5,116,61.75203804347826,44.09714673913044,1472.0,112,112
0X521D37449979E761,67,55.261806981519506,56.840862422997944,974.0,112,112
0X521D37449979E761,86,55.003490401396164,53.982547993019196,573.0,112,112
0X521EA8A95B25BF85,41,59.555105348460295,52.03646677471637,1234.0,112,112
0X521EA8A95B25BF85,52,58.291777188328915,51.07692307692308,754.0,112,112
0X5222169EED25C8D8,0,59.74890965732087,65.68286604361371,1605.0,112,112
0X5222169EED25C8D8,17,59.76315789473684,66.84412955465586,988.0,112,112
0X5225E58471150AD3,49,53.5216,51.588,1250.0,112,112
0X5225E58471150AD3,67,54.68581907090464,50.696821515892424,818.0,112,112
0X5226FB3272760299,43,64.85538116591928,59.96188340807175,892.0,112,112
0X5226FB3272760299,60,65.47487001733103,56.422876949740036,577.0,112,112
0X52297761808D2976,105,57.50998336106489,49.80033277870216,1202.0,112,112
